"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","c1","c2","c1c2_ratio","B","niter","total_cost"
12,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,13,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,10,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,11,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,12,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
12,1,16,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,5,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
13,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
14,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,1,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,1,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,1,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,1,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,0,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,0,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,1,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,1,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,0,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,0,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,1,30,32,0,1.5,1,20,10,2,10000,50,9900
15,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
16,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,1,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,0,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,2,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
17,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
18,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,14,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,12,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,12,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,19,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,13,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,16,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,13,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,14,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,13,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,16,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,14,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,13,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,13,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,18,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,20,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,16,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,14,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,12,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,10,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,12,30,32,0,1.5,1,20,10,2,10000,50,9900
19,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,4,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,15,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,18,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,10,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,12,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,12,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,10,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,8,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,10,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,10,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,11,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,11,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,3,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,12,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,9,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,14,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,10,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,7,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,11,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,5,30,32,0,1.5,1,20,10,2,10000,50,9900
20,1,6,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
21,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
22,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,8,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,8,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,8,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,11,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,8,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,5,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,5,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,9,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,10,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,7,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,5,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,7,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,5,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,7,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
23,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
24,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,5,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,7,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,5,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,8,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,7,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,6,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,4,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,7,30,32,0,1.5,1,20,10,2,10000,50,9900
25,0,3,30,32,0,1.5,1,20,10,2,10000,50,9900
26,0,0,30,32,0,1.5,1,20,10,2,10000,50,9900
26,0,2,30,32,0,1.5,1,20,10,2,10000,50,9900
26,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
26,0,1,30,32,0,1.5,1,20,10,2,10000,50,9900
