"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","c1","c2","c1c2_ratio","B","niter","total_cost"
14,1,19,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,27,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,16,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,13,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,29,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,21,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,29,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,26,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,23,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,27,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,31,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,22,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,20,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,33,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,25,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,27,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,25,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,20,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,28,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,16,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,19,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,30,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,39,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,31,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,32,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,23,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,22,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,26,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,19,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,24,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,18,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,23,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,23,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,26,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,24,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,23,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,23,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,22,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,31,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,19,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,24,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,32,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,29,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,31,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,26,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,24,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,35,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,16,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,39,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,29,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,22,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,25,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,31,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,37,15,65,0,1.5,1,20,10,2,10000,58,9900
14,1,20,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,3,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,3,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,3,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,4,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,3,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,3,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,4,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,4,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,3,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,3,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,3,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,1,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,0,15,65,0,1.5,1,20,10,2,10000,58,9900
15,0,2,15,65,0,1.5,1,20,10,2,10000,58,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
1,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,14,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,2,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,14,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,15,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,13,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,13,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,13,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,11,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,18,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,11,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,13,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,4,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,11,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,11,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,10,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,7,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,13,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,3,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,17,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,15,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,5,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,10,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,15,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,18,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,8,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,9,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,6,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,11,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,12,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,11,15,65,0,1.5,1,20,10,2,10000,59,9900
2,1,11,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,4,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,3,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,2,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,1,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
3,1,0,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,8,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,7,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,8,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,9,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,10,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,7,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,10,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,7,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,9,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,10,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,6,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,5,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,7,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,4,15,65,0,1.5,1,20,10,2,10000,59,9900
4,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,3,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,0,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,1,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
5,0,2,15,65,0,1.5,1,20,10,2,10000,59,9900
